id,blog_title,blog_url,scheduled_post,xml
1626119195.0,Shocking Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/fqPMgBXmWcDp2vy5Ey5edqERq6zOgwFxR3VTQzVXODQ5YWtPNFMySUJONlQxUT099oVouZu0OT2RiH6gWmlRduybzwUtgztC,0.0,-
1626124057.0,Jubilant Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/FELdYxowGBc6ApORQPbp80W4SP4eiwjJVEtEdm1rQkVMUlMzbEtPK0NLck5xUT09kh1lNYo6BBzPeEIYXui3WvpijEroYc7Y,0.0,-
1626119194.0,Alluring Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/ZN6W6k2KfDHghqq8Bj6YLs8W4ZUufHDkZnR2cGM1NEVtWVRGL1FmcEdTMktqdz09bP0oVeoIxTxuSMYCTBIioXfBUZFqRVwa,0.0,-
1625849036.0,Koleksi Resep Terbaik,https://daryna.blogtivity.id/accounts/blogdetails/data/piDpPxbuOtpUtRs2Ej1ZTwTkNkChTG38bkJYckREMXgzNkd6SDZwdzRqRDJhUT09dA2yQjgplJLRgniuKE5KYdvgJjb4UE0m,0.0,-
1625844680.0,Aneka Resep Nikmat,https://daryna.blogtivity.id/accounts/blogdetails/data/0J75etg0tUhGRKyZKllue8T6bzmWheVwNHdEK3hLcVNrSUVMZG12c25pM3l1QT09Vv03aT3uGcTbmCkjPeJqvImuafuUj3aZ,0.0,-
1625846011.0,Aneka Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/JNGzg2vvgIL1GPOWmY42nE8Tp8ccPkUEa213MVJKc2wxbDgyaTVGbnFpd2ZqZz09FZne0zagCwctiEIvFfwGSSsWWZ1zDgQb,0.0,-
1625846012.0,Info Resep Enak,https://daryna.blogtivity.id/accounts/blogdetails/data/2xXDz9lBf6wvIfOdpc59f1qhBd1UQsuMMVZMbDdOcDVqY0VoSjU4azZBaThDdz09ZUcH7deq1nDIPIUqNwrEXX5DUIm1wxFU,0.0,-
1625846013.0,Pusat Resep Lezat,https://daryna.blogtivity.id/accounts/blogdetails/data/X04HavUSQ0Rc6xgegwdjCbv7YuxZCj5GcDEwaUQ1S3hIalllMjV3SktsYmxkUT09vKDBRrea3D1VOOOPEVMZFxSTz63BscSp,0.0,-
1625846013.0,Referensi Resep Termudah,https://daryna.blogtivity.id/accounts/blogdetails/data/7lPDtncyPbtGh6EFcK1nL5SEpxVe7hK9OStQRTVtT3ZySkJHVVR0N0NqYWhBdz0903J9BeLBBIvCY4m3gM5desqZ3QieLIu0,0.0,-
1625846014.0,Kumpulan Resep Terbaik,https://daryna.blogtivity.id/accounts/blogdetails/data/ZmvHlibETMunf0nxzUkhWHBnteKd7T7JbGpseVBvaWViZ1JqdzJKNXJJMmQvZz09eTSPg8ZxZUcL7Rqz1AMxn5ODczwVRjB3,0.0,-
1625846014.0,Koleksi Resep Nikmat,https://daryna.blogtivity.id/accounts/blogdetails/data/kmVY1kNXFQPRNeYm65KFU76owVeWT6tPZ0lNbVM5UjJrMGJrTGpBblBnVWVjdz09b9sKRGB9o0Ta6Cz5xdaYcRA5KjruJEgi,0.0,-
1625846015.0,Pusat Resep Mudah,https://daryna.blogtivity.id/accounts/blogdetails/data/b4l6u1hWZ4ROC9cHhTK0pXkgeirLV5POclQ0Z2pycmNtSmJpeXVHZDJUZUNodz09xuBo5SmDM04gv80mrNY5ZrXYmoRpWNZP,0.0,-
1625846016.0,Informasi Resep Enak,https://daryna.blogtivity.id/accounts/blogdetails/data/47hurEioJSV2zNyyZIsmljmK8mPisQS9RVRwY0kvTW1IU0MyQVRYUlVkS0Q2Zz09jA5Xhwf4y52TtwpArcjQJzAZZUY3XXz7,0.0,-
1625846016.0,Kumpulan Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/aP06jEshEexNTm5R5p1ojDXyXsKqA1CsaS9vUHBzU0FpVDl5N2NUT2JGRWVqZz09IuQUFRL8TUeYSKyvArTXoHGqODwac87v,0.0,-
1625847514.0,Info Resep Terbaik,https://daryna.blogtivity.id/accounts/blogdetails/data/V3B9902BLX7YAFmU6Zx8UMUGuQloxnvtR1NjR2U3dVB3YnFvbFZ6V2t2VERkZz09hoPhu9J8sD989e16YDGvTqfdeyvr7JC2,0.0,-
1625847514.0,Aneka Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/3BkC0kBMCOpyfFZZJC6A2hkVDP9N5MIbV3RaeThBRDc4c3dKbkZwc09FbER6dz09o67YPqZm7dylRTw4oW8o5ubnBrNU9gfc,0.0,-
1625847515.0,Referensi Resep Nikmat,https://daryna.blogtivity.id/accounts/blogdetails/data/E2dBtSnOQ2mmlJvYg1em2dM4GRjHRuhlYmJqWE5NZVp2STdLVmZoN2d4NmMzQT091SFiDrl8xQ4gQXEFpjSe4YGDmEMNoFYt,0.0,-
1625847515.0,Referensi Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/on4ho3GYBHQhNeK2Y7Md8yFUsY2784HwR21rYWJkcGZWYUQvNHVaajR1a3FlQT09IFNG1uZQh77w0cmszdXfQb74psSabPjv,0.0,-
1625847516.0,Kumpulan Resep Enak,https://daryna.blogtivity.id/accounts/blogdetails/data/c8Z5lROoUncnyrN9xBPLIpuBJ4gsYlnIYUZ1dTM5ZlZOZFlRZEF4Y05YbWNpdz096qlkzpP1cVKgWjEQ1f0Q61DjkwoaD2EI,0.0,-
1625847517.0,Pusat Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/9iRC80uxYK7xaeleLxka1ZdPrcI83tfnQ1RQa1BiQndleSt4Z2JFZERsSmJwZz09BRFAiz27jUNdGREW3scof74sbvXA60Zd,0.0,-
1625847517.0,Sumber Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/2GkXWlphyWj8ASWeYunTFEjYQN25yP2eOXRiSEZuQWF5NlNWZGVTdnlzeXp6QT09jHwcfAc6mLoGb9N8ZCo1xd8v2bvRtKE2,0.0,-
1625847518.0,Koleksi Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/yko3dJuwRP32xq0nNsEKfBX2iMgMMxJDMVpWVUU4SXNkN2FMN2Fvc2Q3N1kzZz09CObaD5czAEwd1V2onuj56DZr7OGkmEXM,0.0,-
1625847518.0,Informasi Resep Termudah,https://daryna.blogtivity.id/accounts/blogdetails/data/sHE2bRobQ3mrtR1ghSvcljntPUHhhhnqZDRDb2F0SEwzcjhYVStBT2dHd2NXQT099q9IRabxeP07GehVSAqL6NYUO2SzlVrf,0.0,-
1625849032.0,Thrill Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/GspdjmMEAiNAZHCJtsIVPBdn6Hu2fuhEclZ5OGZSMjNhZWhocm5TZHh5YXAyUT09CET6ITi1XqWnzx4VHjQM0yLptJ3DMILk,0.0,-
1625849035.0,Electrify Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/WT7sLSoKBxci423lNsm6H6KZliiewNngYU42OUJkTDN2UDAvUTA0SENrYUVYUT095D8rlJCroVXfcCA3UFnLtMRnen3V5D2V,0.0,-
1626117601.0,Brilliant Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/Lddk8QHSmppDHN7EMqz3Q8eTiNMr9MmiMVBEMWtsSUZENFFoM1pmQ0djeVJUUT09mAvtlZhw6PGmkyH2j0q0gZLiq9k9abJo,0.0,-
1625844679.0,Daftar Resep Termudah,https://daryna.blogtivity.id/accounts/blogdetails/data/KxhQGsis0GrY10FfFncRsrctCM9OmoUocGtSbmNkcG10eDArR29XcFhJOWlYdz09jFSN91wA8NpbLgC4MEvWuYC5i7dqDuKS,0.0,-
1626124058.0,Enchant Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/bcxTx6uciuuK0l8omWif5mExHJdVnJcxdXFSb1RvZkdjLzJQYlBkMHlTR1ZiUT09bYXNHfm3KsjGEByyLIPE7yz44iJON8Gh,0.0,-
1626124059.0,Lively Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/ikS7CuNU7JT9dp70qed3MST1OXQjfiCxQnBVcG9DS1ZseXRNUWNadnlQRDFjQT09jwhGMdOCmWrzG6XRaIY7nCLajFOoIH5E,0.0,-
1626130350.0,Desirable Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/6vvryQ6fSFbybbhddT0dCb1SQEVwGCSPaFBxZDZVSU1wV093ZXZUOXExRjBYUT09dA4LiE06N7qH5GVNIsVPSm4vdvJGLbqJ,0.0,-
1626130351.0,Cheery Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/wadjAti7sUsj5NK6XsMDSkuVzXuSrMAwZjg5Z0tScnRpMG9KNXdadWozcWxDUT096hjLzivJ188tuPUOwTDvEYa76kluBl7d,0.0,-
1626130351.0,Glorious Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/Psid2lA2oblhZmgScRmcxkGvCLt7ycOLZkJEZ2loTzlSK3JINjNzVmF0bTBBdz09bptZipMzcXGoWHOhdkiDMWUixqNQf00e,0.0,-
