id,blog_title,blog_url,scheduled_post,xml
1051,Ecstatic Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/1IdADS1wMAxZPvNJ54pdJwPxxs5W0xkTWWszODVCU0Q1WVhkNEZRMDZEUERVdz09tOIqC36HI7XXVql3wPGQEWe3ydXumOuC,0.0,-
1022,Dazzling Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/oxrgcjCci4Am8N1jfeG8xaXbmmQIP4oAVjc3YS9YWnZneEpTcjR2b0lxL05vUT09iuUKv9czNiNfSVHcVMcRiVwSiJvPcloQ,0.0,-
1021,Sound Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/ZeGlwiaGkmHMXlmqvJYYRXtlk1NfnZo6YkpBL2lVc252YmhkTzdUaW9CSE1SQT09Q7w2Ye17yKNgaRSH0UaJPoZDhlE6V4on,0.0,-
1018,Heat Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/uIcN1qAKw3v1ZuFGcIzTdkDqT6paurlzclJIZ3NEbXhDOEZ0dGNra0tqcHZzUT09bjvE8jxdeT5xryLZ3JWqZDzX9VtPcKCS,0.0,-
1017,Rush  Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/32rawWsSpEo4zUYgwkwunHqITcgW1begT1l6TUFOTjN5SXMraHZvNHovT1d3dz09lLehPgOKQpwD9PCkBw2hxhGzG7F81cFy,0.0,-
876,Referensi Resep Nikmat,https://daryna.blogtivity.id/accounts/blogdetails/data/9NohnrbhLtiL6xFJ3g2iNaKqljoEgunuYmJqWE5NZVp2STdLVmZoN2d4NmMzQT09yQisxdIJ500dDQZ2tUxPZcEQBdZPPbgR,0.0,-
877,Referensi Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/6nzyOt8MOsADR7drb7R9kOMuZnfw6YXeR21rYWJkcGZWYUQvNHVaajR1a3FlQT09Qmc5QMpCGKS7NpiU7uSS6OzI4Uc2b7sT,0.0,-
878,Kumpulan Resep Enak,https://daryna.blogtivity.id/accounts/blogdetails/data/CJSH65EhXcX3JJKtw5l9WJd9S6vYPpPsYUZ1dTM5ZlZOZFlRZEF4Y05YbWNpdz099ZeELgCxe654ONsr7GEfRDtuJc9RYpDI,0.0,-
879,Pusat Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/jt2UTzPCc4PxACs7FAxAQqKMdhd5Idl1Q1RQa1BiQndleSt4Z2JFZERsSmJwZz09dC3S6DIAjynMUtEPp2RsXKy6zD2Vhzws,0.0,-
880,Sumber Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/Y53ZI40IbxHJYctFjKZKgX5p3slAkH0COXRiSEZuQWF5NlNWZGVTdnlzeXp6QT09eyzI3N5E670JOPZssBAOUXGdTgczUupf,0.0,-
881,Koleksi Resep Terbaru,https://daryna.blogtivity.id/accounts/blogdetails/data/qqSibgfEovTnfs7h1daqYOFYpUHiIfk5MVpWVUU4SXNkN2FMN2Fvc2Q3N1kzZz099mtGmWAsfpUWxpkIgMoFbUkoIGrpmG0L,0.0,-
882,Informasi Resep Termudah,https://daryna.blogtivity.id/accounts/blogdetails/data/Iv1N27ikTgzwxFU2OZlBKmIdPbBhe1tMZDRDb2F0SEwzcjhYVStBT2dHd2NXQT09KOrJ2K7okDaLs7NxJhOq87cIMsb4qLIh,0.0,-
885,Thrill Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/1QipZHrOWDNWWNpAytj3kccVDu4kKJ9PclZ5OGZSMjNhZWhocm5TZHh5YXAyUT09EhQxgRrt9SPrrg3IyRi0hQyGKtZgadC8,0.0,-
890,Electrify Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/EWQekEcBJI697bLPUyf4DXvZlNYIElbIYU42OUJkTDN2UDAvUTA0SENrYUVYUT09DmDVYydEAnTPowUWOseUpSOMN19TVJUC,0.0,-
891,Koleksi Resep Terbaik,https://daryna.blogtivity.id/accounts/blogdetails/data/WfVz8QF7GTPIujf5oUp8ST3yqLFCI9L0bkJYckREMXgzNkd6SDZwdzRqRDJhUT09fxAE2ycj0peNs3Ex7wdBJ5TkSMvCyTyk,0.0,-
319,Blog Harga 2021,https://daryna.blogtivity.id/accounts/blogdetails/data/4rMy72kbSaqCUb2C8riUkfYwaXHGbRvoYUJCUW1wVnVOWXN6OGFEdE1ja2NSZz09Kj75kuAYT39gThnGCJUdkPqQWavsqY1o,0.0,-
1052,Charming Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/7lxCjbZj2EGdYcEQXjtXLusJKIYQ4uFgL1RpOGptcFJLdm84Q3Q5NkFaTzRLZz09qThmGLmXtddtwvnUJMkAJgEd8xrLwyaj,0.0,-
996,Brilliant Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/KfIC8NH3EEuIB5ShesHrT7WJtIiyw3LoMVBEMWtsSUZENFFoM1pmQ0djeVJUUT09uSgDoFRrmRoXKkOpxpMMTV9bRspbg5Iv,0.0,-
1004,Shocking Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/jGFqLtiZWOMZLsUDV0DehoBmqLAYamaoR3VTQzVXODQ5YWtPNFMySUJONlQxUT09pGp1EHq1H0sVYwsthlVFet1m0Kyho6Pd,0.0,-
1005,Fusion Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/XFf82JqgMf874P0CC88Lh6OQWZfy6GbyaHRLZ1lzbGdQV0sveEtBUGtHbTBIQT09ir2ZbUjAm4rehC8LqwjaAyY2nUV5Zfek,0.0,-
1006,Bizarre Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/HkFYTrGnbalo8ES6NmCoGaTXmblDQJSWTDI0cmtqZDBXbnhWQ2Y1azZkME5Cdz09uj6zqZJWcAtLeZICD5vbRkXCsIA7vIf9,0.0,-
1007,Wonderful Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/8GR0AeAXyaIbMYgZwkDWT5nX7oX7yOozbW9xZzNZa0NmdUl0SlVEMVdLeEVwUT09hqF31mWwbtOL710A0JjRQ0nFVrnc8F6H,0.0,-
1008,Fever Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/h4Y4QW8juqQuLKlYszZfFr7q7RAdQMnIM3h1VmJvQWcxRjYyQm0xTnlFV3Mwdz09OJ5adaifaHqBU6tZMHjhCqH8nWL0U0ZE,0.0,-
1011,Delight Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/qglYXQ7ysRML8BmZobD7WL9pnXWMHIY6eG96ZW9DTkRBQk9pdW13enlYOFFmdz09rTxO766SFqwxw76Svi6qA5XVZ2V1jKnu,0.0,-
1012,Practical Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/G01Prym1HvLN86o2RnteDeAeIpHytWTFVzdwZWordmN2R2N6SFBzMlVRU0dvUT09WwK4A9D2u7NKZgrURdlQZUxskfZv4buP,0.0,-
1013,Angelic Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/LPa75H0EtC2T3KUvyYjAfKT0KbPxsmUnQlV2eUdtemhkWUdzMXA2Um52ZHVrdz09xmiOLrqq4YglhKRFTE1BqWNSdY0dJxA4,0.0,-
1014,Awesome Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/8xunTp8Vv0LdDys2FVatHm9yBPr9NXYIVCs3MC9SaUtuWVRScVByL0dOc0pGUT09OmWtl9yfGtgPAhBQd50nBqVoG8O80QV4,0.0,-
1015,Attractive Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/gM5vhpyQDFIq4rgr8huaDPat7tMB9eFzZitBaUxjakcxV3lxdzRqK1BLV29Sdz09ayShWiv9o2anVepi57g7maae5qJiq0cb,0.0,-
1016,Vivid Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/KAmep319JwC1dHJhuSjjcbFu62Si040YbFZqSWNQM2lpM0cxaldMcm9ZRmMwUT09jMUzUIZOXwSpkKyO678f9i71IXUjKeOX,0.0,-
1003,Alluring Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/EgRZlO6MXa7nPLrJ8IYCXyK5Mfm3UVDUZnR2cGM1NEVtWVRGL1FmcEdTMktqdz09t2VJgwiCvId0WD49bWwX6hho841384se,0.0,-
875,Aneka Resep Praktis,https://daryna.blogtivity.id/accounts/blogdetails/data/wpaPXtq5GiGtkk2YcvFn2mCkhFTSrpc2V3RaeThBRDc4c3dKbkZwc09FbER6dz09hG13ASiCQMA45BsBM93uoA6qkYGd42y1,0.0,-
1053,Storm Home Decor,https://daryna.blogtivity.id/accounts/blogdetails/data/nnbK1HFAQf9MmrNJEFdiqr9qLwAOZeH4TlB0M3BScWZubGFMYXRZMUo0OU9MQT09LqdcZ6ANMLuzgvDoRXiLTLPE445AiG7n,0.0,-
